maiale,USem01934maiale,Substance_food,PolysemyAnimal-Food,Polysemy,maiale,USem1933maiale,Earth_animal
maiale,USem01934maiale,Substance_food,Isa,Formal,carne,USemD599carne,Food
dispotismo,USem069523dispotismo,Institution,Isa,Formal,istituzione,USem2808istituzione,Institution
dispotismo,USem069523dispotismo,Institution,Synonym,Synonym,autocrazia,USem77004autocrazia,Institution
dispotismo,USem069523dispotismo,Institution,Synonym,Synonym,tirannide,USem67164tirannide,Institution
allergia,USem069538allergia,Phenomenon,Isa,Formal,fenomeno,USemD5364fenomeno,Event
allergia,USem069538allergia,Phenomenon,Affects,Constitutive,organismo,USem866organismo,Living_Entity
cifrario,USem069539cifrario,Semiotic_artifact,Isa,Formal,testo,USemD6379testo,Semiotic_artifact
cifrario,USem069539cifrario,Semiotic_artifact,PolysemySemioticartifact-Information,Polysemy,cifrario,USem0D65568cifrario,Information
distanza,USem069540distanza,Relational_State,Isa,Formal,relazione,USemD5584relazione,Relational_State
distanza,USem069540distanza,Relational_State,Concerns,Constitutive,spazio,USem4176spazio,Location
cineclub,USem069542cineclub,Human_Group,Hasasmember,Constitutive,persona,USemD735persona,Human
cineclub,USem069542cineclub,Human_Group,Isa,Formal,gruppo,USemD2845gruppo,Constitutive
cineclub,USem069542cineclub,Human_Group,PolysemyHumanGroup-Building,Polysemy,cineclub,USem0D65569cineclub,Building
parrocchiano,USem069545parrocchiano,People,Isa,Formal,persona,USemD735persona,Human
parrocchiano,USem069545parrocchiano,People,Livesin,Constitutive,parrocchia,USem74314parrocchia,Geopolitical_location
parrocchiano,USem069545parrocchiano,People,Isamemberof,Constitutive,parrocchia,USemD66398parrocchia,Human_Group
distinzione,USem069547distinzione,Quality,Isa,Formal,caratteristica,USem5783caratteristica,Property
distinzione,USem069547distinzione,Quality,Synonym,Synonym,raffinatezza,USem6159raffinatezza,Quality
disturbo,USem069551disturbo,Phenomenon,Isa,Formal,disfunzione,USem69503disfunzione,Phenomenon
disturbo,USem069551disturbo,Phenomenon,Affects,Constitutive,organismo,USem866organismo,Living_Entity
contratto,USem069555contratto,Information,PolysemySemioticartifact-Information,Polysemy,contratto,USem6945contratto,Semiotic_artifact
contratto,USem069555contratto,Information,Isa,Formal,testo,USemD5496testo,Information
contratto,USem069555contratto,Information,Hasaspart,Constitutive,articolo,USem67418articolo,Part
errore,USem069567errore,Cognitive_Fact,Isa,Formal,entita',USem796entita1,Entity
errore,USem069567errore,Cognitive_Fact,Synonym,Synonym,disattenzione,USem79424disattenzione,Cognitive_Fact
errore,USem069574errore,Act,Isa,Formal,atto,USemD5580atto,Act
errore,USem069574errore,Act,Synonym,Synonym,fallo,USem74618fallo,Act
errore,USem069574errore,Act,Synonym,Synonym,colpa,USemD66225colpa,Act
anestesia,USem069575anestesia,Purpose_Act,Isa,Formal,atto,USemD5580atto,Act
pattuglia,USem069582pattuglia,Human_Group,Isa,Formal,reparto,USem78144reparto,Human_Group
pattuglia,USem069582pattuglia,Human_Group,Hasasmember,Constitutive,militare,USem3327militare,Profession
esame,USem069593esame,Acquire_Knowledge,Isa,Formal,evento,USemD5365evento,Event
esame,USem069593esame,Acquire_Knowledge,Synonym,Synonym,prova,USem77784prova,Acquire_Knowledge
esame,USem069593esame,Acquire_Knowledge,Synonym,Synonym,verifica,USem74760verifica,Acquire_Knowledge
esame,USem069593esame,Acquire_Knowledge,Synonym,Synonym,test,USem77776test,Acquire_Knowledge
pettegolezzo,USem069595pettegolezzo,Speech_Act,Isa,Formal,atto,USemD5580atto,Act
enciclica,USem069611enciclica,Semiotic_artifact,Contains,Constitutive,testo,USemD5496testo,Information
enciclica,USem069611enciclica,Semiotic_artifact,Isa,Formal,oggetto,USemD465oggetto,Concrete_Entity
enciclica,USem069611enciclica,Semiotic_artifact,PolysemySemioticartifact-Information,Polysemy,enciclica,USem0D65570enciclica,Information
batuffolo,USem069614batuffolo,Artifact,Isa,Formal,manufatto,USem829manufatto,Artifact
calendario,USem069618calendario,Semiotic_artifact,Contains,Constitutive,testo,USemD5496testo,Information
calendario,USem069618calendario,Semiotic_artifact,PolysemySemioticartifact-Information,Polysemy,calendario,USem069619calendario,Information
calendario,USem069618calendario,Semiotic_artifact,Isa,Formal,blocco,USemD63559blocco,Semiotic_artifact
calendario,USem069619calendario,Information,PolysemySemioticartifact-Information,Polysemy,calendario,USem069618calendario,Semiotic_artifact
calendario,USem069619calendario,Information,Isa,Formal,testo,USemD5496testo,Information
ecografia,USem069624ecografia,Purpose_Act,Isa,Formal,esame,USem69219esame,Purpose_Act
cella,USem069629cella,Part,Isapartof,Constitutive,convento,USem2256convento,Building
cella,USem069629cella,Part,Isapartof,Constitutive,carcere,USem61573carcere,Building
cella,USem069629cella,Part,Isa,Formal,locale,USem2052locale,Building
cella,USem069629cella,Part,Isapartof,Constitutive,prigione,USem2067prigione,Building
alfabeto,USem069640alfabeto,Convention,Isa,Formal,convenzione,USem6942convenzione,Abstract_Entity
alfabeto,USem069640alfabeto,Convention,Synonym,Synonym,abc,USem74355abc,Convention
diario,USem069643diario,Semiotic_artifact,Isa,Formal,quaderno,USem60942quaderno,Semiotic_artifact
diario,USem069643diario,Semiotic_artifact,PolysemySemioticartifact-Information,Polysemy,diario,USem79281diario,Information
ferita,USem069649ferita,Phenomenon,Isa,Formal,lesione,USemD63847lesione,Phenomenon
ferita,USem069649ferita,Phenomenon,Causedby,Agentive,lacerazione,USem68337lacerazione,Change_of_State
ferita,USem069649ferita,Phenomenon,Concerns,Constitutive,carne,USem3681carne,Body_Part
ferita,USem069649ferita,Phenomenon,Concerns,Constitutive,pelle,USem1764pelle,Body_Part
copione,USem069659copione,Semiotic_artifact,Isa,Formal,oggetto,USemD465oggetto,Concrete_Entity
copione,USem069659copione,Semiotic_artifact,PolysemySemioticartifact-Information,Polysemy,copione,USem0D65572copione,Information
lupo,USem069673lupo,Artifactual_material,PolysemyAnimal-Material,Polysemy,lupo,USem1129lupo,Earth_animal
lupo,USem069673lupo,Artifactual_material,Isa,Formal,pelliccia,USemD2110pelliccia,Body_Part
lupo,USem069673lupo,Artifactual_material,Usedas,Telic,materiale,USem3materiale,Telic
lupo,USem069673lupo,Artifactual_material,Usedfor,Telic,pellicceria,USem6878pellicceria,Purpose_Act
aritmia,USem069694aritmia,Disease,Isa,Formal,alterazione,USem68420alterazione,Phenomenon
aritmia,USem069694aritmia,Disease,Affects,Constitutive,cuore,USem1769cuore,Body_Part
aritmia,USem069694aritmia,Disease,Concerns,Constitutive,battito,USem74135battito,Non_Relational_Act
assegno,USem069695assegno,Semiotic_artifact,Isa,Formal,foglio,USem61303foglio,Artifact
assegno,USem069695assegno,Semiotic_artifact,PolysemySemioticartifact-Information,Polysemy,assegno,USem069698assegno,Information
assegno,USem069698assegno,Information,PolysemySemioticartifact-Information,Polysemy,assegno,USem069695assegno,Semiotic_artifact
assegno,USem069698assegno,Information,Isa,Formal,testo,USemD5496testo,Information
prodigio,USem069712prodigio,Event,Isa,Formal,evento,USemD5365evento,Event
psicofarmaco,USem069734psicofarmaco,Substance,Isa,Formal,farmaco,USem3047farmaco,Substance
dizionario,USem069741dizionario,Semiotic_artifact,Isa,Formal,libro,USem4046libro,Semiotic_artifact
dizionario,USem069741dizionario,Semiotic_artifact,Contains,Constitutive,testo,USemD5496testo,Information
dizionario,USem069741dizionario,Semiotic_artifact,PolysemySemioticartifact-Information,Polysemy,dizionario,USem069742dizionario,Information
dizionario,USem069742dizionario,Information,PolysemySemioticartifact-Information,Polysemy,dizionario,USem069741dizionario,Semiotic_artifact
dizionario,USem069742dizionario,Information,Isa,Formal,testo,USemD5496testo,Information
dizionario,USem069742dizionario,Information,Synonym,Synonym,lessico,USem79291lessico,Information
pulpito,USem069759pulpito,Part,Isa,Formal,parte,USemD1parte,Constitutive
pulpito,USem069759pulpito,Part,Isapartof,Constitutive,chiesa,USem2214chiesa,Building
maggioranza,USem069763maggioranza,Group,Hasaspart,Constitutive,entita',USem796entita1,Entity
maggioranza,USem069763maggioranza,Group,Isa,Formal,insieme,USemD546insieme,Constitutive
maggioranza,USem069763maggioranza,Group,Synonym,Synonym,generalita',USem70608generalita1,Group
puzza,USem069764puzza,Perception,Isa,Formal,odore,USem6146odore,Perception
puzza,USem069764puzza,Perception,Concerns,Constitutive,odore,USem6146odore,Perception
puzza,USem069764puzza,Perception,Synonym,Synonym,fetore,USem71744fetore,Perception
malformazione,USem069773malformazione,Phenomenon,Isa,Formal,anomalia,USem78370anomalia,Phenomenon
malformazione,USem069773malformazione,Phenomenon,Affects,Constitutive,organismo,USem866organismo,Living_Entity
malore,USem069779malore,Phenomenon,Isa,Formal,fenomeno,USemD5364fenomeno,Event
malore,USem069779malore,Phenomenon,Synonym,Synonym,svenimento,USem77983svenimento,Phenomenon
mancamento,USem069783mancamento,Phenomenon,Isa,Formal,fenomeno,USemD5364fenomeno,Event
mancamento,USem069783mancamento,Phenomenon,Synonym,Synonym,svenimento,USem77983svenimento,Phenomenon
mancamento,USem069783mancamento,Phenomenon,Synonym,Synonym,malore,USem069779malore,Phenomenon
mandato,USem069786mandato,Semiotic_artifact,Isa,Formal,oggetto,USemD465oggetto,Concrete_Entity
mandato,USem069786mandato,Semiotic_artifact,PolysemySemioticartifact-Information,Polysemy,mandato,USem0D65579mandato,Information
mandato,USem069786mandato,Semiotic_artifact,Contains,Constitutive,testo,USemD5496testo,Information
ravanello,USem069815ravanello,Vegetable,PolysemyPlant-Vegetable,Polysemy,ravanello,USem0D65584ravanello,Plant
ravanello,USem069815ravanello,Vegetable,Isa,Formal,radice,USemD63647radice,Part
ravanello,USem069815ravanello,Vegetable,Producedby,Constitutive,ravanello,USem0D65584ravanello,Plant
rebus,USem069818rebus,Mental_Creation,Isa,Formal,gioco,USem60476gioco,Purpose_Act
manuale,USem069855manuale,Semiotic_artifact,Contains,Constitutive,immagine,USemD6378immagine,Artwork
manuale,USem069855manuale,Semiotic_artifact,Isa,Formal,libro,USem4046libro,Semiotic_artifact
manuale,USem069855manuale,Semiotic_artifact,Contains,Constitutive,testo,USemD5496testo,Information
manuale,USem069855manuale,Semiotic_artifact,PolysemySemioticartifact-Information,Polysemy,manuale,USem0D65589manuale,Information
parola,USem0D65567parola,Speech_Act,Isa,Formal,atto,USemD5580atto,Act
cifrario,USem0D65568cifrario,Information,Isa,Formal,testo,USemD5496testo,Information
cifrario,USem0D65568cifrario,Information,PolysemySemioticartifact-Information,Polysemy,cifrario,USem069539cifrario,Semiotic_artifact
cineclub,USem0D65569cineclub,Building,Isa,Formal,edificio,USem2217edificio,Building
cineclub,USem0D65569cineclub,Building,PolysemyHumanGroup-Building,Polysemy,cineclub,USem069542cineclub,Human_Group
enciclica,USem0D65570enciclica,Information,Isa,Formal,testo,USemD5496testo,Information
enciclica,USem0D65570enciclica,Information,PolysemySemioticartifact-Information,Polysemy,enciclica,USem069611enciclica,Semiotic_artifact
copione,USem0D65572copione,Information,Isa,Formal,testo,USemD5496testo,Information
copione,USem0D65572copione,Information,PolysemySemioticartifact-Information,Polysemy,copione,USem069659copione,Semiotic_artifact
mandato,USem0D65579mandato,Information,PolysemySemioticartifact-Information,Polysemy,mandato,USem069786mandato,Semiotic_artifact
mandato,USem0D65579mandato,Information,Isa,Formal,testo,USemD5496testo,Information
ravanello,USem0D65584ravanello,Plant,PolysemyPlant-Vegetable,Polysemy,ravanello,USem069815ravanello,Vegetable
ravanello,USem0D65584ravanello,Plant,Produces,Constitutive,ravanello,USem069815ravanello,Vegetable
ravanello,USem0D65584ravanello,Plant,Isa,Formal,pianta,USem1428pianta,VegetalEntity
manuale,USem0D65589manuale,Information,Isa,Formal,libro,USem4047libro,Information
manuale,USem0D65589manuale,Information,PolysemySemioticartifact-Information,Polysemy,manuale,USem069855manuale,Semiotic_artifact
inglese,USem1000inglese,People,PolysemyPeople-Language,Polysemy,inglese,USem1042inglese,Language
inglese,USem1000inglese,People,Isa,Formal,persona,USemD735persona,Human
italiano,USem1001italiano,People,PolysemyPeople-Language,Polysemy,italiano,USem1043italiano,Language
italiano,USem1001italiano,People,Isa,Formal,persona,USemD735persona,Human
latino,USem1002latino,People,PolysemyPeople-Language,Polysemy,latino,USem1044latino,Language
latino,USem1002latino,People,Isamemberof,Constitutive,popolazione,USemD955popolazione,Human_Group
latino,USem1002latino,People,Isa,Formal,persona,USemD735persona,Human
lituano,USem1003lituano,People,PolysemyPeople-Language,Polysemy,lituano,USem1045lituano,Language
lituano,USem1003lituano,People,Isa,Formal,persona,USemD735persona,Human
milanese,USem1004milanese,People,PolysemyPeople-Language,Polysemy,milanese,USem1046milanese,Language
milanese,USem1004milanese,People,Isa,Formal,persona,USemD735persona,Human
napoletano,USem1005napoletano,People,PolysemyPeople-Language,Polysemy,napoletano,USem1047napoletano,Language
napoletano,USem1005napoletano,People,Isa,Formal,persona,USemD735persona,Human
piemontese,USem1006piemontese,People,PolysemyPeople-Language,Polysemy,piemontese,USem1048piemontese,Language
piemontese,USem1006piemontese,People,Isa,Formal,persona,USemD735persona,Human
pisano,USem1007pisano,People,PolysemyPeople-Language,Polysemy,pisano,USem1049pisano,Language
pisano,USem1007pisano,People,Isa,Formal,persona,USemD735persona,Human
pugliese,USem1008pugliese,People,PolysemyPeople-Language,Polysemy,pugliese,USem1050pugliese,Language
pugliese,USem1008pugliese,People,Isa,Formal,persona,USemD735persona,Human
russo,USem1010russo,People,PolysemyPeople-Language,Polysemy,russo,USem1052russo,Language
russo,USem1010russo,People,Isa,Formal,persona,USemD735persona,Human
sardo,USem1011sardo,People,PolysemyPeople-Language,Polysemy,sardo,USem1053sardo,Language
sardo,USem1011sardo,People,Isa,Formal,persona,USemD735persona,Human
siciliano,USem1012siciliano,People,PolysemyPeople-Language,Polysemy,siciliano,USem1054siciliano,Language
siciliano,USem1012siciliano,People,Isa,Formal,persona,USemD735persona,Human
slavo,USem1013slavo,People,PolysemyPeople-Language,Polysemy,slavo,USem1055slavo,Language
slavo,USem1013slavo,People,Isamemberof,Constitutive,popolazione,USemD955popolazione,Human_Group
slavo,USem1013slavo,People,Isa,Formal,persona,USemD735persona,Human
spagnolo,USem1014spagnolo,People,PolysemyPeople-Language,Polysemy,spagnolo,USem1056spagnolo,Language
spagnolo,USem1014spagnolo,People,Isa,Formal,persona,USemD735persona,Human
tedesco,USem1015tedesco,People,PolysemyPeople-Language,Polysemy,tedesco,USem1057tedesco,Language
tedesco,USem1015tedesco,People,Isa,Formal,persona,USemD735persona,Human
torinese,USem1016torinese,People,PolysemyPeople-Language,Polysemy,torinese,USem1058torinese,Language
torinese,USem1016torinese,People,Isa,Formal,persona,USemD735persona,Human
toscano,USem1017toscano,People,PolysemyPeople-Language,Polysemy,toscano,USem1059toscano,Language
toscano,USem1017toscano,People,Isa,Formal,persona,USemD735persona,Human
triestino,USem1018triestino,People,PolysemyPeople-Language,Polysemy,triestino,USem1060triestino,Language
triestino,USem1018triestino,People,Isa,Formal,persona,USemD735persona,Human
tuareg,USem1019tuareg,People,PolysemyPeople-Language,Polysemy,tuareg,USem1061tuareg,Language
tuareg,USem1019tuareg,People,Isamemberof,Constitutive,popolazione,USemD955popolazione,Human_Group
tuareg,USem1019tuareg,People,Isa,Formal,persona,USemD735persona,Human
turco,USem1020turco,People,PolysemyPeople-Language,Polysemy,turco,USem1062turco,Language
turco,USem1020turco,People,Isa,Formal,persona,USemD735persona,Human
vietnamita,USem1022vietnamita,People,PolysemyPeople-Language,Polysemy,vietnamita,USem1064vietnamita,Language
vietnamita,USem1022vietnamita,People,Isa,Formal,persona,USemD735persona,Human
vallone,USem1023vallone,People,PolysemyPeople-Language,Polysemy,vallone,USem1065vallone,Language
vallone,USem1023vallone,People,Livesin,Constitutive,belgio,USemD1429belgio,Geopolitical_location
vallone,USem1023vallone,People,Isamemberof,Constitutive,popolazione,USemD955popolazione,Human_Group
vallone,USem1023vallone,People,Isa,Formal,persona,USemD735persona,Human
penna,USem1024penna,Instrument,Isa,Formal,strumento,USem2878strumento,Artifact
arabo,USem1025arabo,Language,PolysemyPeople-Language,Polysemy,arabo,USem2026arabo,People
arabo,USem1025arabo,Language,Isa,Formal,lingua,USem4353lingua,Language
armeno,USem1026armeno,Language,PolysemyPeople-Language,Polysemy,armeno,USem2027armeno,People
armeno,USem1026armeno,Language,Isa,Formal,lingua,USem4353lingua,Language
bolognese,USem1028bolognese,Language,PolysemyPeople-Language,Polysemy,bolognese,USem2029bolognese,People
bolognese,USem1028bolognese,Language,Isa,Formal,dialetto,USem4354dialetto,Language
brasiliano,USem1029brasiliano,Language,PolysemyPeople-Language,Polysemy,brasiliano,USem2030brasiliano,People
brasiliano,USem1029brasiliano,Language,Isa,Formal,lingua,USem4353lingua,Language
bulgaro,USem1030bulgaro,Language,PolysemyPeople-Language,Polysemy,bulgaro,USem2031bulgaro,People
bulgaro,USem1030bulgaro,Language,Isa,Formal,lingua,USem4353lingua,Language
calabrese,USem1031calabrese,Language,PolysemyPeople-Language,Polysemy,calabrese,USem2032calabrese,People
calabrese,USem1031calabrese,Language,Isa,Formal,dialetto,USem4354dialetto,Language
cambogiano,USem1032cambogiano,Language,PolysemyPeople-Language,Polysemy,cambogiano,USem2033cambogiano,People
cambogiano,USem1032cambogiano,Language,Isa,Formal,lingua,USem4353lingua,Language
castigliano,USem1033castigliano,Language,PolysemyPeople-Language,Polysemy,castigliano,USem2034castigliano,People
castigliano,USem1033castigliano,Language,Isa,Formal,lingua,USem4353lingua,Language
cinese,USem1034cinese,Language,PolysemyPeople-Language,Polysemy,cinese,USem2035cinese,People
cinese,USem1034cinese,Language,Isa,Formal,lingua,USem4353lingua,Language
coreano,USem1035coreano,Language,PolysemyPeople-Language,Polysemy,coreano,USem2036coreano,People
coreano,USem1035coreano,Language,Isa,Formal,lingua,USem4353lingua,Language
creolo,USem1036creolo,Language,PolysemyPeople-Language,Polysemy,creolo,USem2037creolo,People
creolo,USem1036creolo,Language,Isa,Formal,lingua,USemD969lingua,Body_Part
croato,USem1037croato,Language,PolysemyPeople-Language,Polysemy,croato,USem2038croato,People
croato,USem1037croato,Language,Isa,Formal,lingua,USem4353lingua,Language
curdo,USem1038curdo,Language,PolysemyPeople-Language,Polysemy,curdo,USem2039curdo,People
curdo,USem1038curdo,Language,Isa,Formal,lingua,USem4353lingua,Language
danese,USem1039danese,Language,PolysemyPeople-Language,Polysemy,danese,USem2040danese,People
danese,USem1039danese,Language,Isa,Formal,lingua,USem4353lingua,Language
francese,USem1040francese,Language,PolysemyPeople-Language,Polysemy,francese,USem2041francese,People
francese,USem1040francese,Language,Isa,Formal,lingua,USem4353lingua,Language
giapponese,USem1041giapponese,Language,PolysemyPeople-Language,Polysemy,giapponese,USem2042giapponese,People
giapponese,USem1041giapponese,Language,Isa,Formal,lingua,USem4353lingua,Language
inglese,USem1042inglese,Language,PolysemyPeople-Language,Polysemy,inglese,USem1000inglese,People
inglese,USem1042inglese,Language,Isa,Formal,lingua,USem4353lingua,Language
italiano,USem1043italiano,Language,PolysemyPeople-Language,Polysemy,italiano,USem1001italiano,People
italiano,USem1043italiano,Language,Isa,Formal,lingua,USem4353lingua,Language
latino,USem1044latino,Language,PolysemyPeople-Language,Polysemy,latino,USem1002latino,People
latino,USem1044latino,Language,Isa,Formal,lingua,USem4353lingua,Language
lituano,USem1045lituano,Language,PolysemyPeople-Language,Polysemy,lituano,USem1003lituano,People
lituano,USem1045lituano,Language,Isa,Formal,lingua,USem4353lingua,Language
milanese,USem1046milanese,Language,PolysemyPeople-Language,Polysemy,milanese,USem1004milanese,People
milanese,USem1046milanese,Language,Isa,Formal,dialetto,USem4354dialetto,Language
napoletano,USem1047napoletano,Language,PolysemyPeople-Language,Polysemy,napoletano,USem1005napoletano,People
napoletano,USem1047napoletano,Language,Isa,Formal,dialetto,USem4354dialetto,Language
piemontese,USem1048piemontese,Language,PolysemyPeople-Language,Polysemy,piemontese,USem1006piemontese,People
piemontese,USem1048piemontese,Language,Isa,Formal,dialetto,USem4354dialetto,Language
pisano,USem1049pisano,Language,PolysemyPeople-Language,Polysemy,pisano,USem1007pisano,People
pisano,USem1049pisano,Language,Isa,Formal,dialetto,USem4354dialetto,Language
pugliese,USem1050pugliese,Language,PolysemyPeople-Language,Polysemy,pugliese,USem1008pugliese,People
pugliese,USem1050pugliese,Language,Isa,Formal,dialetto,USem4354dialetto,Language
romagnolo,USem1051romagnolo,Language,PolysemyPeople-Language,Polysemy,romagnolo,USem74927romagnolo,People
romagnolo,USem1051romagnolo,Language,Isa,Formal,dialetto,USem4354dialetto,Language
russo,USem1052russo,Language,PolysemyPeople-Language,Polysemy,russo,USem1010russo,People
russo,USem1052russo,Language,Isa,Formal,lingua,USem4353lingua,Language
sardo,USem1053sardo,Language,PolysemyPeople-Language,Polysemy,sardo,USem1011sardo,People
sardo,USem1053sardo,Language,Isa,Formal,dialetto,USem4354dialetto,Language
siciliano,USem1054siciliano,Language,PolysemyPeople-Language,Polysemy,siciliano,USem1012siciliano,People
siciliano,USem1054siciliano,Language,Isa,Formal,dialetto,USem4354dialetto,Language
slavo,USem1055slavo,Language,PolysemyPeople-Language,Polysemy,slavo,USem1013slavo,People
slavo,USem1055slavo,Language,Isa,Formal,lingua,USem4353lingua,Language
spagnolo,USem1056spagnolo,Language,PolysemyPeople-Language,Polysemy,spagnolo,USem1014spagnolo,People
spagnolo,USem1056spagnolo,Language,Isa,Formal,lingua,USem4353lingua,Language
tedesco,USem1057tedesco,Language,PolysemyPeople-Language,Polysemy,tedesco,USem1015tedesco,People
tedesco,USem1057tedesco,Language,Isa,Formal,lingua,USem4353lingua,Language
torinese,USem1058torinese,Language,PolysemyPeople-Language,Polysemy,torinese,USem1016torinese,People
torinese,USem1058torinese,Language,Isa,Formal,dialetto,USem4354dialetto,Language
toscano,USem1059toscano,Language,PolysemyPeople-Language,Polysemy,toscano,USem1017toscano,People
toscano,USem1059toscano,Language,Isa,Formal,dialetto,USem4354dialetto,Language
triestino,USem1060triestino,Language,PolysemyPeople-Language,Polysemy,triestino,USem1018triestino,People
triestino,USem1060triestino,Language,Isa,Formal,dialetto,USem4354dialetto,Language
tuareg,USem1061tuareg,Language,PolysemyPeople-Language,Polysemy,tuareg,USem1019tuareg,People
tuareg,USem1061tuareg,Language,Isa,Formal,lingua,USem4353lingua,Language
turco,USem1062turco,Language,PolysemyPeople-Language,Polysemy,turco,USem1020turco,People
turco,USem1062turco,Language,Isa,Formal,lingua,USem4353lingua,Language
vietnamita,USem1064vietnamita,Language,PolysemyPeople-Language,Polysemy,vietnamita,USem1022vietnamita,People
vietnamita,USem1064vietnamita,Language,Isa,Formal,lingua,USem4353lingua,Language
vallone,USem1065vallone,Language,PolysemyPeople-Language,Polysemy,vallone,USem1023vallone,People
vallone,USem1065vallone,Language,Isa,Formal,lingua,USem4353lingua,Language
scozzese,USem1110scozzese,People,PolysemyPeople-Language,Polysemy,scozzese,USem4352scozzese,Language
scozzese,USem1110scozzese,People,Isa,Formal,persona,USemD735persona,Human
indiano,USem1116indiano,People,Isamemberof,Constitutive,popolazione,USemD955popolazione,Human_Group
indiano,USem1116indiano,People,Isa,Formal,persona,USemD735persona,Human
mammifero,USem1123mammifero,Animal,Isa,Formal,animale,USem873animale,Animal
coniglio,USem1124coniglio,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
coniglio,USem1124coniglio,Earth_animal,PolysemyAnimal-Food,Polysemy,coniglio,USem68664coniglio,Substance_food
coniglio,USem1124coniglio,Earth_animal,PolysemyAnimal-Material,Polysemy,coniglio,USem68684coniglio,Artifactual_material
faina,USem1125faina,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
iena,USem1127iena,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
istrice,USem1128istrice,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
lupo,USem1129lupo,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
lupo,USem1129lupo,Earth_animal,PolysemyAnimal-Material,Polysemy,lupo,USem069673lupo,Artifactual_material
marmotta,USem1130marmotta,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
marmotta,USem1130marmotta,Earth_animal,PolysemyAnimal-Material,Polysemy,marmotta,USem1197marmotta,Artifactual_material
orso,USem1131orso,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
pachiderma,USem1132pachiderma,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
pecora,USem1133pecora,Earth_animal,Isa,Formal,ovino,USem72835ovino,Earth_animal
pecora,USem1133pecora,Earth_animal,PolysemyAnimal-Food,Polysemy,pecora,USem68665pecora,Substance_food
pecora,USem1133pecora,Earth_animal,PolysemyAnimal-Material,Polysemy,pecora,USem72809pecora,Artifactual_material
scimmia,USem1134scimmia,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
tricheco,USem1135tricheco,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
sciacallo,USem1136sciacallo,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
talpa,USem1137talpa,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
bufalo,USem1152bufalo,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
cavia,USem1153cavia,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
cervo,USem1154cervo,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
cervo,USem1154cervo,Earth_animal,PolysemyAnimal-Food,Polysemy,cervo,USem68656cervo,Substance_food
cinghiale,USem1155cinghiale,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
cinghiale,USem1155cinghiale,Earth_animal,PolysemyAnimal-Food,Polysemy,cinghiale,USem1914cinghiale,Substance_food
daino,USem1158daino,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
daino,USem1158daino,Earth_animal,PolysemyAnimal-Food,Polysemy,daino,USem1913daino,Substance_food
daino,USem1158daino,Earth_animal,PolysemyAnimal-Material,Polysemy,daino,USem68686daino,Artifactual_material
elefante,USem1161elefante,Earth_animal,Hasaspart,Constitutive,proboscide,USem1741proboscide,Body_Part
elefante,USem1161elefante,Earth_animal,Isa,Formal,pachiderma,USem1132pachiderma,Earth_animal
elefante,USem1161elefante,Earth_animal,Hasaspart,Constitutive,zanna,USem3239zanna,Body_Part
ermellino,USem1162ermellino,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
ermellino,USem1162ermellino,Earth_animal,PolysemyAnimal-Material,Polysemy,ermellino,USem68688ermellino,Artifactual_material
foca,USem1163foca,Water_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
gatto,USem1165gatto,Earth_animal,Isa,Formal,felino,USem4705felino,Animal
ippopotamo,USem1169ippopotamo,Earth_animal,Isa,Formal,pachiderma,USem1132pachiderma,Earth_animal
lontra,USem1172lontra,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
lontra,USem1172lontra,Earth_animal,PolysemyAnimal-Material,Polysemy,lontra,USem68362lontra,Artifactual_material
pipistrello,USem1176pipistrello,Air_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
roditore,USem1178roditore,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
ruminante,USem1179ruminante,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
topo,USem1183topo,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
topo,USem1183topo,Earth_animal,Synonym,Synonym,sorcio,USem4699sorcio,Earth_animal
visone,USem1184visone,Earth_animal,Isa,Formal,mammifero,USem1123mammifero,Animal
visone,USem1184visone,Earth_animal,Hasaspart,Constitutive,pelliccia,USemD2110pelliccia,Body_Part
